1754597482.929498 server started (12723): version next-3.6, socket /tmp/tmux-0/default, protocol 8
1754597482.929505 on FreeBSD 14.3-RELEASE FreeBSD 14.3-RELEASE releng/14.3-n271432-8c9ce319fef7 GENERIC
1754597482.929509 using libevent 2.1.12-stable poll
1754597482.929512 using ncurses 6.5 20240427
1754597482.933810 args_parse_flags: next 9
1754597482.933813 args_parse: flags end at 3 of 5
1754597482.933815 args_parse: 3 = 9 (type STRING)
1754597482.933819 args_parse: 4 = select-window -t :=9 (type COMMANDS)
1754597482.933825 cmd_parse_build_commands: bind-key -N "Select window 9" 9 { select-window -t :=9 }
1754597482.933831 cmdq_get_command: [bind-key/0x2a743e0c9e00] group 234
1754597482.933834 cmdq_append <global>: [bind-key/0x2a743e0c9e00]
1754597482.933837 yylex_token: end at WS
1754597482.933839 yylex_token: bind
1754597482.933842 yylex_token: end at WS
1754597482.933845 yylex_token: -N
1754597482.933848 yylex_token: end at WS
1754597482.933851 yylex_token: Prompt for a command
1754597482.933854 yylex_token: end at WS
1754597482.933856 yylex_token: :
1754597482.933860 yylex_token: end at WS
1754597482.933862 yylex_token: command-prompt
1754597482.933868 cmd_parse_build_commands 0:0: bind
1754597482.933871 cmd_parse_build_commands 0:1: -N
1754597482.933873 cmd_parse_build_commands 0:2: Prompt for a command
1754597482.933876 cmd_parse_build_commands 0:3: :
1754597482.933879 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597482.933883 cmd_parse_build_commands 0:0: command-prompt
1754597482.933886 args_parse: flags end at 1 of 1
1754597482.933889 cmd_parse_build_commands: command-prompt
1754597482.933892 args_parse_flags: next -N
1754597482.933897 args_parse_flag_argument: -N = Prompt for a command
1754597482.933900 args_parse_flags: next :
1754597482.933902 args_parse: flags end at 3 of 5
1754597482.933905 args_parse: 3 = : (type STRING)
1754597482.933908 args_parse: 4 = command-prompt (type COMMANDS)
1754597482.933915 cmd_parse_build_commands: bind-key -N "Prompt for a command" : { command-prompt }
1754597482.933918 cmdq_get_command: [bind-key/0x2a743e0c9f00] group 242
1754597482.933921 cmdq_append <global>: [bind-key/0x2a743e0c9f00]
1754597482.933926 yylex_token: end at WS
1754597482.933929 yylex_token: bind
1754597482.933931 yylex_token: end at WS
1754597482.933934 yylex_token: -N
1754597482.933938 yylex_token: end at WS
1754597482.933941 yylex_token: Move to the previously active pane
1754597482.933944 yylex_token: end at WS
1754597482.933946 yylex_token: ;
1754597482.933949 yylex_token: end at WS
1754597482.933952 yylex_token: last-pane
1754597482.933955 cmd_parse_build_commands 0:0: bind
1754597482.933964 cmd_parse_build_commands 0:1: -N
1754597482.933970 cmd_parse_build_commands 0:2: Move to the previously active pane
1754597482.933973 cmd_parse_build_commands 0:3: ;
1754597482.933976 cmd_parse_build_commands 0:4 0:0: last-pane
1754597482.933979 cmd_parse_build_commands 0:0: last-pane
1754597482.933983 args_parse: flags end at 1 of 1
1754597482.933986 cmd_parse_build_commands: last-pane
1754597482.933989 args_parse_flags: next -N
1754597482.933992 args_parse_flag_argument: -N = Move to the previously active pane
1754597482.933997 args_parse_flags: next ;
1754597482.933999 args_parse: flags end at 3 of 5
1754597482.934002 args_parse: 3 = ; (type STRING)
1754597482.934005 args_parse: 4 = last-pane (type COMMANDS)
1754597482.934012 cmd_parse_build_commands: bind-key -N "Move to the previously active pane" \\; { last-pane }
1754597482.934016 cmdq_get_command: [bind-key/0x2a743e045000] group 250
1754597482.934019 cmdq_append <global>: [bind-key/0x2a743e045000]
1754597482.934022 yylex_token: end at WS
1754597482.934026 yylex_token: bind
1754597482.934029 yylex_token: end at WS
1754597482.934031 yylex_token: -N
1754597482.934035 yylex_token: end at WS
1754597482.934038 yylex_token: Choose a paste buffer from a list
1754597482.934041 yylex_token: end at WS
1754597482.934043 yylex_token: =
1754597482.934047 yylex_token: end at WS
1754597482.934050 yylex_token: choose-buffer
1754597482.934052 yylex_token: end at WS
1754597482.934055 yylex_token: -Z
1754597482.934058 cmd_parse_build_commands 0:0: bind
1754597482.934061 cmd_parse_build_commands 0:1: -N
1754597482.934066 cmd_parse_build_commands 0:2: Choose a paste buffer from a list
1754597482.934069 cmd_parse_build_commands 0:3: =
1754597482.934072 cmd_parse_build_commands 0:4 0:0: choose-buffer
1754597482.934075 cmd_parse_build_commands 0:4 0:1: -Z
1754597482.934078 cmd_parse_build_commands 0:0: choose-buffer
1754597482.934081 cmd_parse_build_commands 0:1: -Z
1754597482.934084 args_parse_flags: next -Z
1754597482.934087 args_parse_flags: -Z
1754597482.934090 args_parse: flags end at 2 of 2
1754597482.934096 cmd_parse_build_commands: choose-buffer -Z
1754597482.934098 args_parse_flags: next -N
1754597482.934102 args_parse_flag_argument: -N = Choose a paste buffer from a list
1754597482.934104 args_parse_flags: next =
1754597482.934107 args_parse: flags end at 3 of 5
1754597482.934110 args_parse: 3 = = (type STRING)
1754597482.934114 args_parse: 4 = choose-buffer -Z (type COMMANDS)
1754597482.934121 cmd_parse_build_commands: bind-key -N "Choose a paste buffer from a list" = { choose-buffer -Z }
1754597482.934126 cmdq_get_command: [bind-key/0x2a743e045100] group 258
1754597482.934129 cmdq_append <global>: [bind-key/0x2a743e045100]
1754597482.934132 yylex_token: end at WS
1754597482.934135 yylex_token: bind
1754597482.934137 yylex_token: end at WS
1754597482.934140 yylex_token: -N
1754597482.934143 yylex_token: end at WS
1754597482.934146 yylex_token: List key bindings
1754597482.934149 yylex_token: end at WS
1754597482.934152 yylex_token: ?
1754597482.934155 yylex_token: end at WS
1754597482.934159 yylex_token: list-keys
1754597482.934162 yylex_token: end at WS
1754597482.934164 yylex_token: -N
1754597482.934168 cmd_parse_build_commands 0:0: bind
1754597482.934171 cmd_parse_build_commands 0:1: -N
1754597482.934174 cmd_parse_build_commands 0:2: List key bindings
1754597482.934176 cmd_parse_build_commands 0:3: ?
1754597482.934179 cmd_parse_build_commands 0:4 0:0: list-keys
1754597482.934182 cmd_parse_build_commands 0:4 0:1: -N
1754597482.934185 cmd_parse_build_commands 0:0: list-keys
1754597482.934190 cmd_parse_build_commands 0:1: -N
1754597482.934194 args_parse_flags: next -N
1754597482.934196 args_parse_flags: -N
1754597482.934199 args_parse: flags end at 2 of 2
1754597482.934202 cmd_parse_build_commands: list-keys -N
1754597482.934205 args_parse_flags: next -N
1754597482.934208 args_parse_flag_argument: -N = List key bindings
1754597482.934210 args_parse_flags: next ?
1754597482.934213 args_parse: flags end at 3 of 5
1754597482.934216 args_parse: 3 = ? (type STRING)
1754597482.934221 args_parse: 4 = list-keys -N (type COMMANDS)
1754597482.934227 cmd_parse_build_commands: bind-key -N "List key bindings" ? { list-keys -N }
1754597482.934231 cmdq_get_command: [bind-key/0x2a743e045200] group 266
1754597482.934234 cmdq_append <global>: [bind-key/0x2a743e045200]
1754597482.934237 yylex_token: end at WS
1754597482.934240 yylex_token: bind
1754597482.934242 yylex_token: end at WS
1754597482.934245 yylex_token: -N
1754597482.934249 yylex_token: end at WS
1754597482.934252 yylex_token: Choose and detach a client from a list
1754597482.934259 yylex_token: end at WS
1754597482.934262 yylex_token: D
1754597482.934265 yylex_token: end at WS
1754597482.934268 yylex_token: choose-client
1754597482.934270 yylex_token: end at WS
1754597482.934273 yylex_token: -Z
1754597482.934276 cmd_parse_build_commands 0:0: bind
1754597482.934279 cmd_parse_build_commands 0:1: -N
1754597482.934282 cmd_parse_build_commands 0:2: Choose and detach a client from a list
1754597482.934285 cmd_parse_build_commands 0:3: D
1754597482.934294 cmd_parse_build_commands 0:4 0:0: choose-client
1754597482.934297 cmd_parse_build_commands 0:4 0:1: -Z
1754597482.934301 cmd_parse_build_commands 0:0: choose-client
1754597482.934303 cmd_parse_build_commands 0:1: -Z
1754597482.934306 args_parse_flags: next -Z
1754597482.934309 args_parse_flags: -Z
1754597482.934312 args_parse: flags end at 2 of 2
1754597482.934315 cmd_parse_build_commands: choose-client -Z
1754597482.934318 args_parse_flags: next -N
1754597482.934322 args_parse_flag_argument: -N = Choose and detach a client from a list
1754597482.934327 args_parse_flags: next D
1754597482.934329 args_parse: flags end at 3 of 5
1754597482.934332 args_parse: 3 = D (type STRING)
1754597482.934335 args_parse: 4 = choose-client -Z (type COMMANDS)
1754597482.934343 cmd_parse_build_commands: bind-key -N "Choose and detach a client from a list" D { choose-client -Z }
1754597482.934346 cmdq_get_command: [bind-key/0x2a743e045300] group 274
1754597482.934349 cmdq_append <global>: [bind-key/0x2a743e045300]
1754597482.934354 yylex_token: end at WS
1754597482.934357 yylex_token: bind
1754597482.934359 yylex_token: end at WS
1754597482.934362 yylex_token: -N
1754597482.934366 yylex_token: end at WS
1754597482.934368 yylex_token: Spread panes out evenly
1754597482.934371 yylex_token: end at WS
1754597482.934373 yylex_token: E
1754597482.934376 yylex_token: end at WS
1754597482.934379 yylex_token: select-layout
1754597482.934382 yylex_token: end at WS
1754597482.934384 yylex_token: -E
1754597482.934387 cmd_parse_build_commands 0:0: bind
1754597482.934392 cmd_parse_build_commands 0:1: -N
1754597482.934395 cmd_parse_build_commands 0:2: Spread panes out evenly
1754597482.934398 cmd_parse_build_commands 0:3: E
1754597482.934401 cmd_parse_build_commands 0:4 0:0: select-layout
1754597482.934404 cmd_parse_build_commands 0:4 0:1: -E
1754597482.934407 cmd_parse_build_commands 0:0: select-layout
1754597482.934410 cmd_parse_build_commands 0:1: -E
1754597482.934413 args_parse_flags: next -E
1754597482.934416 args_parse_flags: -E
1754597482.934421 args_parse: flags end at 2 of 2
1754597482.934424 cmd_parse_build_commands: select-layout -E
1754597482.934427 args_parse_flags: next -N
1754597482.934430 args_parse_flag_argument: -N = Spread panes out evenly
1754597482.934433 args_parse_flags: next E
1754597482.934436 args_parse: flags end at 3 of 5
1754597482.934438 args_parse: 3 = E (type STRING)
1754597482.934442 args_parse: 4 = select-layout -E (type COMMANDS)
1754597482.934448 cmd_parse_build_commands: bind-key -N "Spread panes out evenly" E { select-layout -E }
1754597482.934454 cmdq_get_command: [bind-key/0x2a743e045400] group 282
1754597482.934457 cmdq_append <global>: [bind-key/0x2a743e045400]
1754597482.934460 yylex_token: end at WS
1754597482.934462 yylex_token: bind
1754597482.934465 yylex_token: end at WS
1754597482.934467 yylex_token: -N
1754597482.934471 yylex_token: end at WS
1754597482.934474 yylex_token: Switch to the last client
1754597482.934476 yylex_token: end at WS
1754597482.934479 yylex_token: L
1754597482.934482 yylex_token: end at WS
1754597482.934487 yylex_token: switch-client
1754597482.934490 yylex_token: end at WS
1754597482.934492 yylex_token: -l
1754597482.934495 cmd_parse_build_commands 0:0: bind
1754597482.934498 cmd_parse_build_commands 0:1: -N
1754597482.934502 cmd_parse_build_commands 0:2: Switch to the last client
1754597482.934504 cmd_parse_build_commands 0:3: L
1754597482.934508 cmd_parse_build_commands 0:4 0:0: switch-client
1754597482.934510 cmd_parse_build_commands 0:4 0:1: -l
1754597482.934514 cmd_parse_build_commands 0:0: switch-client
1754597482.934520 cmd_parse_build_commands 0:1: -l
1754597482.934525 args_parse_flags: next -l
1754597482.934527 args_parse_flags: -l
1754597482.934530 args_parse: flags end at 2 of 2
1754597482.934533 cmd_parse_build_commands: switch-client -l
1754597482.934536 args_parse_flags: next -N
1754597482.934539 args_parse_flag_argument: -N = Switch to the last client
1754597482.934542 args_parse_flags: next L
1754597482.934544 args_parse: flags end at 3 of 5
1754597482.934551 args_parse: 3 = L (type STRING)
1754597482.934555 args_parse: 4 = switch-client -l (type COMMANDS)
1754597482.934562 cmd_parse_build_commands: bind-key -N "Switch to the last client" L { switch-client -l }
1754597482.934565 cmdq_get_command: [bind-key/0x2a743e045500] group 290
1754597482.934568 cmdq_append <global>: [bind-key/0x2a743e045500]
1754597482.934571 yylex_token: end at WS
1754597482.934573 yylex_token: bind
1754597482.934576 yylex_token: end at WS
1754597482.934578 yylex_token: -N
1754597482.934584 yylex_token: end at WS
1754597482.934587 yylex_token: Clear the marked pane
1754597482.934590 yylex_token: end at WS
1754597482.934592 yylex_token: M
1754597482.934595 yylex_token: end at WS
1754597482.934598 yylex_token: select-pane
1754597482.934601 yylex_token: end at WS
1754597482.934603 yylex_token: -M
1754597482.934606 cmd_parse_build_commands 0:0: bind
1754597482.934609 cmd_parse_build_commands 0:1: -N
1754597482.934612 cmd_parse_build_commands 0:2: Clear the marked pane
1754597482.934614 cmd_parse_build_commands 0:3: M
1754597482.934620 cmd_parse_build_commands 0:4 0:0: select-pane
1754597482.934622 cmd_parse_build_commands 0:4 0:1: -M
1754597482.934626 cmd_parse_build_commands 0:0: select-pane
1754597482.934628 cmd_parse_build_commands 0:1: -M
1754597482.934632 args_parse_flags: next -M
1754597482.934635 args_parse_flags: -M
1754597482.934637 args_parse: flags end at 2 of 2
1754597482.934641 cmd_parse_build_commands: select-pane -M
1754597482.934643 args_parse_flags: next -N
1754597482.934646 args_parse_flag_argument: -N = Clear the marked pane
1754597482.934651 args_parse_flags: next M
1754597482.934654 args_parse: flags end at 3 of 5
1754597482.934656 args_parse: 3 = M (type STRING)
1754597482.934660 args_parse: 4 = select-pane -M (type COMMANDS)
1754597482.934666 cmd_parse_build_commands: bind-key -N "Clear the marked pane" M { select-pane -M }
1754597482.934670 cmdq_get_command: [bind-key/0x2a743e045600] group 298
1754597482.934673 cmdq_append <global>: [bind-key/0x2a743e045600]
1754597482.934678 yylex_token: end at WS
1754597482.934680 yylex_token: bind
1754597482.934691 yylex_token: end at WS
1754597482.934693 yylex_token: -N
1754597482.934697 yylex_token: end at WS
1754597482.934699 yylex_token: Enter copy mode
1754597482.934702 yylex_token: end at WS
1754597482.934705 yylex_token: [
1754597482.934708 yylex_token: end at WS
1754597482.934710 yylex_token: copy-mode
1754597482.934714 cmd_parse_build_commands 0:0: bind
1754597482.934717 cmd_parse_build_commands 0:1: -N
1754597482.934720 cmd_parse_build_commands 0:2: Enter copy mode
1754597482.934725 cmd_parse_build_commands 0:3: [
1754597482.934728 cmd_parse_build_commands 0:4 0:0: copy-mode
1754597482.934731 cmd_parse_build_commands 0:0: copy-mode
1754597482.934735 args_parse: flags end at 1 of 1
1754597482.934738 cmd_parse_build_commands: copy-mode
1754597482.934740 args_parse_flags: next -N
1754597482.934743 args_parse_flag_argument: -N = Enter copy mode
1754597482.934746 args_parse_flags: next [
1754597482.934749 args_parse: flags end at 3 of 5
1754597482.934754 args_parse: 3 = [ (type STRING)
1754597482.934757 args_parse: 4 = copy-mode (type COMMANDS)
1754597482.934763 cmd_parse_build_commands: bind-key -N "Enter copy mode" [ { copy-mode }
1754597482.934766 cmdq_get_command: [bind-key/0x2a743e045700] group 306
1754597482.934769 cmdq_append <global>: [bind-key/0x2a743e045700]
1754597482.934772 yylex_token: end at WS
1754597482.934774 yylex_token: bind
1754597482.934777 yylex_token: end at WS
1754597482.934780 yylex_token: -N
1754597482.934784 yylex_token: end at WS
1754597482.934793 yylex_token: Paste the most recent paste buffer
1754597482.934796 yylex_token: end at WS
1754597482.934799 yylex_token: ]
1754597482.934802 yylex_token: end at WS
1754597482.934804 yylex_token: paste-buffer
1754597482.934807 yylex_token: end at WS
1754597482.934809 yylex_token: -p
1754597482.934813 cmd_parse_build_commands 0:0: bind
1754597482.934815 cmd_parse_build_commands 0:1: -N
1754597482.934819 cmd_parse_build_commands 0:2: Paste the most recent paste buffer
1754597482.934828 cmd_parse_build_commands 0:3: ]
1754597482.934831 cmd_parse_build_commands 0:4 0:0: paste-buffer
1754597482.934834 cmd_parse_build_commands 0:4 0:1: -p
1754597482.934837 cmd_parse_build_commands 0:0: paste-buffer
1754597482.934839 cmd_parse_build_commands 0:1: -p
1754597482.934843 args_parse_flags: next -p
1754597482.934845 args_parse_flags: -p
1754597482.934848 args_parse: flags end at 2 of 2
1754597482.934852 cmd_parse_build_commands: paste-buffer -p
1754597482.934854 args_parse_flags: next -N
1754597482.934861 args_parse_flag_argument: -N = Paste the most recent paste buffer
1754597482.934864 args_parse_flags: next ]
1754597482.934867 args_parse: flags end at 3 of 5
1754597482.934869 args_parse: 3 = ] (type STRING)
1754597482.934873 args_parse: 4 = paste-buffer -p (type COMMANDS)
1754597482.934880 cmd_parse_build_commands: bind-key -N "Paste the most recent paste buffer" ] { paste-buffer -p }
1754597482.934883 cmdq_get_command: [bind-key/0x2a743e045800] group 314
1754597482.934886 cmdq_append <global>: [bind-key/0x2a743e045800]
1754597482.934891 yylex_token: end at WS
1754597482.934894 yylex_token: bind
1754597482.934896 yylex_token: end at WS
1754597482.934898 yylex_token: -N
1754597482.934902 yylex_token: end at WS
1754597482.934905 yylex_token: Create a new window
1754597482.934907 yylex_token: end at WS
1754597482.934910 yylex_token: c
1754597482.934913 yylex_token: end at WS
1754597482.934915 yylex_token: new-window
1754597482.934918 cmd_parse_build_commands 0:0: bind
1754597482.934921 cmd_parse_build_commands 0:1: -N
1754597482.934927 cmd_parse_build_commands 0:2: Create a new window
1754597482.934929 cmd_parse_build_commands 0:3: c
1754597482.934932 cmd_parse_build_commands 0:4 0:0: new-window
1754597482.934935 cmd_parse_build_commands 0:0: new-window
1754597482.934939 args_parse: flags end at 1 of 1
1754597482.934942 cmd_parse_build_commands: new-window
1754597482.934945 args_parse_flags: next -N
1754597482.934948 args_parse_flag_argument: -N = Create a new window
1754597482.934950 args_parse_flags: next c
1754597482.934955 args_parse: flags end at 3 of 5
1754597482.934964 args_parse: 3 = c (type STRING)
1754597482.934967 args_parse: 4 = new-window (type COMMANDS)
1754597482.934973 cmd_parse_build_commands: bind-key -N "Create a new window" c { new-window }
1754597482.934976 cmdq_get_command: [bind-key/0x2a743e045900] group 322
1754597482.934979 cmdq_append <global>: [bind-key/0x2a743e045900]
1754597482.934982 yylex_token: end at WS
1754597482.934985 yylex_token: bind
1754597482.934987 yylex_token: end at WS
1754597482.934992 yylex_token: -N
1754597482.934996 yylex_token: end at WS
1754597482.934999 yylex_token: Detach the current client
1754597482.935001 yylex_token: end at WS
1754597482.935004 yylex_token: d
1754597482.935007 yylex_token: end at WS
1754597482.935009 yylex_token: detach-client
1754597482.935013 cmd_parse_build_commands 0:0: bind
1754597482.935015 cmd_parse_build_commands 0:1: -N
1754597482.935018 cmd_parse_build_commands 0:2: Detach the current client
1754597482.935021 cmd_parse_build_commands 0:3: d
1754597482.935026 cmd_parse_build_commands 0:4 0:0: detach-client
1754597482.935030 cmd_parse_build_commands 0:0: detach-client
1754597482.935034 args_parse: flags end at 1 of 1
1754597482.935037 cmd_parse_build_commands: detach-client
1754597482.935039 args_parse_flags: next -N
1754597482.935042 args_parse_flag_argument: -N = Detach the current client
1754597482.935045 args_parse_flags: next d
1754597482.935048 args_parse: flags end at 3 of 5
1754597482.935050 args_parse: 3 = d (type STRING)
1754597482.935056 args_parse: 4 = detach-client (type COMMANDS)
1754597482.935062 cmd_parse_build_commands: bind-key -N "Detach the current client" d { detach-client }
1754597482.935065 cmdq_get_command: [bind-key/0x2a743e045a00] group 330
1754597482.935068 cmdq_append <global>: [bind-key/0x2a743e045a00]
1754597482.935071 yylex_token: end at WS
1754597482.935073 yylex_token: bind
1754597482.935076 yylex_token: end at WS
1754597482.935079 yylex_token: -N
1754597482.935082 yylex_token: end at WS
1754597482.935087 yylex_token: Search for a pane
1754597482.935090 yylex_token: end at WS
1754597482.935092 yylex_token: f
1754597482.935096 yylex_token: end at WS
1754597482.935098 yylex_token: command-prompt
1754597482.935101 yylex_token: end at WS
1754597482.935104 yylex_token: find-window
1754597482.935106 yylex_token: end at WS
1754597482.935109 yylex_token: -Z
1754597482.935111 yylex_token: end at WS
1754597482.935114 yylex_token: --
1754597482.935116 yylex_token: end at WS
1754597482.935119 yylex_token: %%
1754597482.935125 cmd_parse_build_commands 0:0: bind
1754597482.935128 cmd_parse_build_commands 0:1: -N
1754597482.935131 cmd_parse_build_commands 0:2: Search for a pane
1754597482.935134 cmd_parse_build_commands 0:3: f
1754597482.935137 cmd_parse_build_commands 0:4 0:0: command-prompt
1754597482.935140 cmd_parse_build_commands 0:4 0:1 0:0: find-window
1754597482.935143 cmd_parse_build_commands 0:4 0:1 0:1: -Z
1754597482.935146 cmd_parse_build_commands 0:4 0:1 0:2: --
1754597482.935148 cmd_parse_build_commands 0:4 0:1 0:3: %%
1754597482.935154 cmd_parse_build_commands 0:0: command-prompt
1754597482.935157 cmd_parse_build_commands 0:1 0:0: find-window
1754597482.935160 cmd_parse_build_commands 0:1 0:1: -Z
1754597482.935162 cmd_parse_build_commands 0:1 0:2: --
1754597482.935165 cmd_parse_build_commands 0:1 0:3: %%
1754597482.935168 cmd_parse_build_commands 0:0: find-window
1754597482.935171 cmd_parse_build_commands 0:1: -Z
1754597482.935173 cmd_parse_build_commands 0:2: --
1754597482.935176 cmd_parse_build_commands 0:3: %%
1754597482.935182 args_parse_flags: next -Z
1754597482.935184 args_parse_flags: -Z
1754597482.935187 args_parse_flags: next --
1754597482.935189 args_parse: flags end at 3 of 4
1754597482.935192 args_parse: 3 = %% (type STRING)
1754597482.935197 cmd_parse_build_commands: find-window -Z "%%"
1754597482.935200 args_parse: flags end at 1 of 2
1754597482.935204 args_parse: 1 = find-window -Z "%%" (type COMMANDS)
1754597482.935209 cmd_parse_build_commands: command-prompt { find-window -Z "%%" }
1754597482.935214 args_parse_flags: next -N
1754597482.935217 args_parse_flag_argument: -N = Search for a pane
1754597482.935219 args_parse_flags: next f
1754597482.935222 args_parse: flags end at 3 of 5
1754597482.935225 args_parse: 3 = f (type STRING)
1754597482.935229 args_parse: 4 = command-prompt { find-window -Z "%%" } (type COMMANDS)
1754597482.935237 cmd_parse_build_commands: bind-key -N "Search for a pane" f { command-prompt { find-window -Z "%%" } }
1754597482.935240 cmdq_get_command: [bind-key/0x2a743e045b00] group 338
1754597482.935246 cmdq_append <global>: [bind-key/0x2a743e045b00]
1754597482.935248 yylex_token: end at WS
1754597482.935251 yylex_token: bind
1754597482.935254 yylex_token: end at WS
1754597482.935256 yylex_token: -N
1754597482.935260 yylex_token: end at WS
1754597482.935262 yylex_token: Display window information
1754597482.935265 yylex_token: end at WS
1754597482.935267 yylex_token: i
1754597482.935271 yylex_token: end at WS
1754597482.935273 yylex_token: display-message
1754597482.935279 cmd_parse_build_commands 0:0: bind
1754597482.935282 cmd_parse_build_commands 0:1: -N
1754597482.935285 cmd_parse_build_commands 0:2: Display window information
1754597482.935287 cmd_parse_build_commands 0:3: i
1754597482.935290 cmd_parse_build_commands 0:4 0:0: display-message
1754597482.935294 cmd_parse_build_commands 0:0: display-message
1754597482.935297 args_parse: flags end at 1 of 1
1754597482.935300 cmd_parse_build_commands: display-message
1754597482.935303 args_parse_flags: next -N
1754597482.935308 args_parse_flag_argument: -N = Display window information
1754597482.935311 args_parse_flags: next i
1754597482.935313 args_parse: flags end at 3 of 5
1754597482.935316 args_parse: 3 = i (type STRING)
1754597482.935319 args_parse: 4 = display-message (type COMMANDS)
1754597482.935325 cmd_parse_build_commands: bind-key -N "Display window information" i { display-message }
1754597482.935329 cmdq_get_command: [bind-key/0x2a743e045c00] group 350
1754597482.935331 cmdq_append <global>: [bind-key/0x2a743e045c00]
1754597482.935340 yylex_token: end at WS
1754597482.935343 yylex_token: bind
1754597482.935345 yylex_token: end at WS
1754597482.935348 yylex_token: -N
1754597482.935352 yylex_token: end at WS
1754597482.935355 yylex_token: Select the previously current window
1754597482.935357 yylex_token: end at WS
1754597482.935360 yylex_token: l
1754597482.935364 yylex_token: end at WS
1754597482.935366 yylex_token: last-window
1754597482.935370 cmd_parse_build_commands 0:0: bind
1754597482.935372 cmd_parse_build_commands 0:1: -N
1754597482.935378 cmd_parse_build_commands 0:2: Select the previously current window
1754597482.935381 cmd_parse_build_commands 0:3: l
1754597482.935384 cmd_parse_build_commands 0:4 0:0: last-window
1754597482.935387 cmd_parse_build_commands 0:0: last-window
1754597482.935390 args_parse: flags end at 1 of 1
1754597482.935394 cmd_parse_build_commands: last-window
1754597482.935396 args_parse_flags: next -N
1754597482.935399 args_parse_flag_argument: -N = Select the previously current window
1754597482.935404 args_parse_flags: next l
1754597482.935407 args_parse: flags end at 3 of 5
1754597482.935410 args_parse: 3 = l (type STRING)
1754597482.935413 args_parse: 4 = last-window (type COMMANDS)
1754597482.935419 cmd_parse_build_commands: bind-key -N "Select the previously current window" l { last-window }
1754597482.935423 cmdq_get_command: [bind-key/0x2a743e045d00] group 358
1754597482.935428 cmdq_append <global>: [bind-key/0x2a743e045d00]
1754597482.935431 yylex_token: end at WS
1754597482.935436 yylex_token: bind
1754597482.935439 yylex_token: end at WS
1754597482.935441 yylex_token: -N
1754597482.935445 yylex_token: end at WS
1754597482.935448 yylex_token: Toggle the marked pane
1754597482.935450 yylex_token: end at WS
1754597482.935453 yylex_token: m
1754597482.935456 yylex_token: end at WS
1754597482.935458 yylex_token: select-pane
1754597482.935461 yylex_token: end at WS
1754597482.935463 yylex_token: -m
1754597482.935467 cmd_parse_build_commands 0:0: bind
1754597482.935469 cmd_parse_build_commands 0:1: -N
1754597482.935475 cmd_parse_build_commands 0:2: Toggle the marked pane
1754597482.935480 cmd_parse_build_commands 0:3: m
1754597482.935483 cmd_parse_build_commands 0:4 0:0: select-pane
1754597482.935485 cmd_parse_build_commands 0:4 0:1: -m
1754597482.935489 cmd_parse_build_commands 0:0: select-pane
1754597482.935491 cmd_parse_build_commands 0:1: -m
1754597482.935495 args_parse_flags: next -m
1754597482.935498 args_parse_flags: -m
1754597482.935500 args_parse: flags end at 2 of 2
1754597482.935506 cmd_parse_build_commands: select-pane -m
1754597482.935509 args_parse_flags: next -N
1754597482.935512 args_parse_flag_argument: -N = Toggle the marked pane
1754597482.935515 args_parse_flags: next m
1754597482.935517 args_parse: flags end at 3 of 5
1754597482.935520 args_parse: 3 = m (type STRING)
1754597482.935524 args_parse: 4 = select-pane -m (type COMMANDS)
1754597482.935530 cmd_parse_build_commands: bind-key -N "Toggle the marked pane" m { select-pane -m }
1754597482.935533 cmdq_get_command: [bind-key/0x2a743e045e00] group 366
1754597482.935539 cmdq_append <global>: [bind-key/0x2a743e045e00]
1754597482.935542 yylex_token: end at WS
1754597482.935544 yylex_token: bind
1754597482.935547 yylex_token: end at WS
1754597482.935550 yylex_token: -N
1754597482.935554 yylex_token: end at WS
1754597482.935557 yylex_token: Select the next window
1754597482.935559 yylex_token: end at WS
1754597482.935562 yylex_token: n
1754597482.935565 yylex_token: end at WS
1754597482.935568 yylex_token: next-window
1754597482.935573 cmd_parse_build_commands 0:0: bind
1754597482.935576 cmd_parse_build_commands 0:1: -N
1754597482.935579 cmd_parse_build_commands 0:2: Select the next window
1754597482.935581 cmd_parse_build_commands 0:3: n
1754597482.935584 cmd_parse_build_commands 0:4 0:0: next-window
1754597482.935588 cmd_parse_build_commands 0:0: next-window
1754597482.935591 args_parse: flags end at 1 of 1
1754597482.935594 cmd_parse_build_commands: next-window
1754597482.935597 args_parse_flags: next -N
1754597482.935605 args_parse_flag_argument: -N = Select the next window
1754597482.935607 args_parse_flags: next n
1754597482.935610 args_parse: flags end at 3 of 5
1754597482.935613 args_parse: 3 = n (type STRING)
1754597482.935616 args_parse: 4 = next-window (type COMMANDS)
1754597482.935624 cmd_parse_build_commands: bind-key -N "Select the next window" n { next-window }
1754597482.935628 cmdq_get_command: [bind-key/0x2a743e045f00] group 374
1754597482.935631 cmdq_append <global>: [bind-key/0x2a743e045f00]
1754597482.935636 yylex_token: end at WS
1754597482.935638 yylex_token: bind
1754597482.935641 yylex_token: end at WS
1754597482.935644 yylex_token: -N
1754597482.935647 yylex_token: end at WS
1754597482.935650 yylex_token: Select the next pane
1754597482.935653 yylex_token: end at WS
1754597482.935655 yylex_token: o
1754597482.935658 yylex_token: end at WS
1754597482.935660 yylex_token: select-pane
1754597482.935663 yylex_token: end at WS
1754597482.935666 yylex_token: -t:.+
